         400
   1.0000000000000000        4.0000000000000000
   1.1250000000000000        4.0000000000000000
   1.1249845790602075        4.0019634146639778
   1.1249383200457164        4.0039263448847660
   1.1248612343702462        4.0058883063387052
   1.1247533410535340        4.0078488149411644
   1.1246146667166410        4.0098073869659805
   1.1244452455753851        4.0117635391648143
   1.1242451194318974        4.0137167888863807
   1.1240143376643097        4.0156666541955381
   1.1237529572145697        4.0176126539921979
   1.1234610425743923        4.0195543081300285
   1.1231386657693467        4.0214911375349258
   1.1227859063410861        4.0234226643232152
   1.1224028513277207        4.0253484119195644
   1.1219895952423435        4.0272679051745675
   1.1215462400497096        4.0291806704819884
   1.1210728951410789        4.0310862358956072
   1.1205696773072247        4.0329841312456720
   1.1200367107096179        4.0348738882549036
   1.1194741268497912        4.0367550406540378
   1.1188820645368942        4.0386271242968688
   1.1182606698534432        4.0404896772747687
   1.1176100961192781        4.0423422400306617
   1.1169305038537334        4.0441843554724075
   1.1162220607360314        4.0460155690855846
   1.1154849415639108        4.0478354290456364
   1.1147193282104977        4.0496434863293480
   1.1139254095794306        4.0514392948256388
   1.1131033815582525        4.0532224114456339
   1.1122534469700769        4.0549923962319898
   1.1113758155235460        4.0567488124674433
   1.1104707037610866        4.0584912267825715
   1.1095383350054830        4.0602192092627147
   1.1085789393047738        4.0619323335540507
   1.1075927533754930        4.0636301769687968
   1.1065800205442615        4.0653123205894932
   1.1055409906877518        4.0669783493723743
   1.1044759201710337        4.0686278522497661
   1.1033850717843203        4.0702604222315166
   1.1022687146781278        4.0718756565054095
   1.1011271242968683        4.0734731565365587
   1.0999605823108862        4.0750525281657355
   1.0987693765469613        4.0766133817066219
   1.0975538009172912        4.0781553320419635
   1.0963141553469737        4.0796779987185863
   1.0950507457000038        4.0811810060412732
   1.0937638837038075        4.0826639831654568
   1.0924538868723261        4.0841265641887219
   1.0911210784276764        4.0855683882410858
   1.0897657872203985        4.0869890995740397
   1.0883883476483185        4.0883883476483183
   1.0869890995740392        4.0897657872203990
   1.0855683882410860        4.0911210784276761
   1.0841265641887217        4.0924538868723266
   1.0826639831654565        4.0937638837038071
   1.0811810060412730        4.0950507457000036
   1.0796779987185863        4.0963141553469740
   1.0781553320419632        4.0975538009172912
   1.0766133817066221        4.0987693765469615
   1.0750525281657355        4.0999605823108860
   1.0734731565365592        4.1011271242968688
   1.0718756565054097        4.1022687146781278
   1.0702604222315164        4.1033850717843201
   1.0686278522497665        4.1044759201710335
   1.0669783493723746        4.1055409906877518
   1.0653123205894937        4.1065800205442615
   1.0636301769687964        4.1075927533754930
   1.0619323335540509        4.1085789393047740
   1.0602192092627143        4.1095383350054826
   1.0584912267825717        4.1104707037610870
   1.0567488124674433        4.1113758155235463
   1.0549923962319894        4.1122534469700769
   1.0532224114456341        4.1131033815582523
   1.0514392948256386        4.1139254095794309
   1.0496434863293476        4.1147193282104979
   1.0478354290456362        4.1154849415639108
   1.0460155690855848        4.1162220607360318
   1.0441843554724071        4.1169305038537338
   1.0423422400306614        4.1176100961192779
   1.0404896772747687        4.1182606698534432
   1.0386271242968683        4.1188820645368942
   1.0367550406540380        4.1194741268497914
   1.0348738882549036        4.1200367107096181
   1.0329841312456716        4.1205696773072251
   1.0310862358956068        4.1210728951410793
   1.0291806704819881        4.1215462400497094
   1.0272679051745679        4.1219895952423435
   1.0253484119195642        4.1224028513277204
   1.0234226643232156        4.1227859063410861
   1.0214911375349263        4.1231386657693472
   1.0195543081300289        4.1234610425743918
   1.0176126539921979        4.1237529572145695
   1.0156666541955381        4.1240143376643097
   1.0137167888863807        4.1242451194318974
   1.0117635391648143        4.1244452455753846
